label,review
5,明天最后一天我就要告别所有理科的学习了。
5,考完有四天假，和妈妈说好，买新书包，买太阳伞，换bra
5,啦啦啦，来吧，会考，期末，你们来得猛烈些吧！
5,三八妇女节，给力的一天刷屏结束！
5,以前看八卦，看的是别人，自己是乐呵的。
5,最近看八卦，看的是自己，自己仍然是乐呵的。
5,其实感动中国无需壮举！
5,心
5,今天运气真不赖。
5,上午从上海回北京，飞机只晚了两小时。
5,哈哈同学们，要积攒人品呀！
5,回去再见面啦^^，会给你打电话的
5,这床纯属玩具，办家家的哈
5,哈哈！
5,就轮到金希澈了。
5,哎哟别来掐我别来掐我。
5,咬手帕，我就吐槽。
5,激動
5,月亮，晚安
5,老黄牛要过生日了！
5,馋嘴
5,啊哈哈哈哈哈…
5,深夜来张刺激的艳照门，Ps先申明不是俺本人哟。
5,啊哈哈哈哈哈…
5,我真的OUT了被迪迪同学手把手教着学会上微博，照着她的关注加了一遍，发现全是卡通以前的同事哈哈
5,星级宿舍评比之号角吹响啦！
5,你想拥有干净整洁、空气清新的宿舍吗？
5,你想在拥有美观卫生的宿舍同时拥有丰厚的奖品吗？
5,赶快携手舍友一起创造一个整洁雅致温馨的小窝吧！
5,首映礼造型中，请亲们一定多关注我们的电影哦可爱
5,你好，色彩！
5,再多的事情也觉得不多了，因为还有明天月亮
5,一早晨开始加班到现在，所有兄弟姐妹一起努力，11点之前搞定了3100票，深感欣慰啊，可以好好的过个端午节啦。
5,先把好消息传来，请大家放心。
5,哈哈，一个不怎么样的好梦，和一个美好寓意的噩梦，唠叨两句，上课去。
5,大朋友，小朋友们！
5,六一儿童节快乐！
5,心心不管年龄多大有一颗童心才会更快乐！
5,晚风吹在身上，有一丝凉意，让人觉得神情清爽。
5,，热销色，已经快卖断货了！
5,，喜欢的MM抓紧抢购哦
5,实在太好笑了。
5,发觉E呢个社会真系乜人都有啊。
5,哈哈哈哈
5,家里原有的快用完了，还好有及时快递来了实用的好礼物，再次感谢了！
5,看看这节目看看这照片看看这气氛开心啊！
5,今天休息，赶紧去跟诊刘师大半天，一直忙到晚7点多才针完今天所有患者，又目睹了几例奇迹发生。
5,妹妹2年多的顽固性失眠，这次经刘师3次针术后，已连续一周安然入睡到自然醒，我真高兴。
5,德国同事不相信中国能做出比欧洲更好吃的蛋糕，没想到刚吃了一口，眼睛就放光了，呵呵！
5,，母亲大人你真相了^O^
5,我也高兴的夹杂在人群当中游玩着。
5,心情愉快！
5,草泥马！
5,嘿！
5,XXX！
5,快看草泥马！
5,这些题目都太好写了。
5,哈哈。
5,大哭难道是强制的么生气只剩后门了朋友亲手给做的芒果酸奶绝对鲜榨爱心发光酒杯花痴
5,我保证不会私奔，并将借众麻匪的鼓励，努力再飞一会儿，用我好奇的双眼在鹅城上空鸟瞰欣赏众位的卓越和精彩，分享你们每一次成功的喜悦。
5,酷
5,哈哈哈
5,好吧，我承认这一路上吃了许多东西
5,我是食神，嘻嘻
5,他们下飞机的第一句话就是我们可以去坐索道么，我说可以，抽空带你们去，他们说我真够义气
5,后来影展组织两江游，我们一起很欢乐的去了，以及十八梯
5,他们走的时候还念叨着最好吃的菜就是十八梯的家常菜，有时候死盯着旧物不放就是因为这是情感记忆变迁以及城市的气质
5,大宝惊喜着说那好吧可爱，这个礼物我喜欢嘻嘻
5,还好小豆包和花朵们表现非凡！
5,令大豆包们欣慰
5,爱你们！
5,我们的天使！
5,本来准备去逛街景的，结果突然倾盆大雨，闪电那个亮啊，雷那个响啊，雨那个大呀。
5,娃哈哈哈！
5,虽然晚了一点点，可还是让我很感动，
5,细想醒来看到的一直只有你的短信，不如我们复合吧，哈哈抓狂
5,其实我要感谢他买了我这么多书。
5,泪亲亲
5,哈哈，我们的合照是头碰头滴。
5,金钟云，晚安了
5,现在Google，Music把我几年来收集的心血备份到云端，而且收听方便，爽死！
5,1166这条围脖要织给我最爱的小将和六六刘刘，就素偶自己啦害羞，花心，爱你，心
5,我真贪婪啊
5,PS我终于会打LOGO了
5,终于梅西、比利亚，在赛季的最后一次机会都完成了对自我的救赎！
5,梅西，英伦不再是恶梦，比利亚，有了个好的结局。
5,还有什么比这个结局更完美的！
5,這次內地行，大家好熱情喔，好多人叫我活力松！
5,呵，大家要繼續活力下去嘿！
5,謝謝sfc的家人們，一路上的幫忙，辛苦勒，咱們下回再見，8181
5,噴笑
5,三十年前的我，没钱没房没车没名没五道杠，有父母亲人有蓝天白云有潺潺流水有纯真笑容，在这个节日里我很快乐。
5,嘻嘻
5,早安，各位。
5,在看国学堂！
5,MF&amp;BC，ONLY≧▽≦/大家儿童节快乐！
5,小盆友请快快长大不要一辈子让家长帮忙整理衣领哦XDDD
5,品种多多想看什么戏，随你选，随你拿！
5,门坎没了谁都敢进勇士太多了。
5,我想，这个案例充分体现了忠实顾客和品牌之间的相互信任。
5,这样一来，顾客忠诚度绝对又飙升，上升到以后不在他那儿买都得绕道走的地步。
5,走出菜场时，我拎着地瓜沐着夕阳，感慨自己人品一定很好！
5,我还有几个小时就要回到祖国的怀抱了。哈哈
5,好爽！
5,无论神马人，都会有自己恐惧的事，昨晚小法成功战胜恐惧，独自睡觉。
5,在特奥会上最有趣的经历是做＂融合运动＂，即与特奥运动员一起搭档比赛。
5,比分落后时他告诉我不要紧张，拍拍胸脯说有他在呢。
5,所以我兴致一起…
5,哈哈，求学，下次泡给喝
5,台上的Eason穿上adidas，Originals的新装，如受潮人热捧的Originals，by，Originals，Jeremy，Scott系列，尽情享受在舞台上的每一刻
5,好吧牛掰的小孩不需要道理，六一快乐
5,對不起，我笑了//，哈哈
5,第一次画画，《大象妈妈和小象宝宝一起玩耍》，颜色自己搭配的不错，涂的有些马虎，不过，老师说妍妍很大方，呵呵，这个评价我喜欢！
5,爱你
5,嘻嘻，今天开始一直到明天，会把月光森林的吟游诗人和2位小熊bb拍摄完成哦
5,力争提前剧透哈哈
5,我真的庆幸，很庆幸自己，没有放弃。
5,滨城的天气就是这样的凉爽…
5,让我毫无感觉到夏天的到来！
5,话说我省了很大一笔电费的开销可爱
5,Splandy，懂我^^。
5,嘻嘻。
5,殺青後終於可以大動髮色，&amp;，髮型。
5,嘿嘿。
5,我要大變髮抓狂
5,刚刚收到家里的电话，宝宝的烧已经退了，39度，正常了，呼谢谢各位的关心握手，我准备爬桌上补个觉打哈气，顺便开心一下巴萨31阿森纳，阿森纳全场射门0次，早上就听到这个好消息嘻嘻。
5,仅此而已我就足够了！
5,没有啦、晓辉哥我们懂哒、其实不用道歉啦。
5,偷笑，要记得把我家先森的胸肌练出来喔、这个艰难的任务我们交给你啦酷
5,;不过好舒服。
5,好久没得这样舒服过了
5,今天是三八妇女节，放学后儿子送我一朵纸折的红花，很漂亮，很高兴;
5,好了，又完成一个，我要回家过节啦。
5,人老了，忘记一些事儿，是上帝的恩赐，挺好的。
5,刚刚收到女同事亲手为我的过时版爱疯三制作的华美外衣，穿上新外衣的手机很像开心过节的女人！
5,纳雍中坝教学点的免费午餐已从3月7号开始供应咯！
5,没有什么比临近下班恰又逢天气转晴更让人愉快的了，对吗？
5,偷笑
5,吴大姆指今天关键时刻换人不错，巴力一个助功，一个漂亮的进球，把日本鬼子给干掉啦，绿城的首次亚冠之旅取得开门红，恭喜恭喜！
5,红高领鸭子被杨幂打败了，哈哈哈，超我们英语老师徐梁！
5,恩谢谢我的经济人和我的公司对我的关照！
5,觉得好玩，我就以龟速又通过了它。
5,虽然之前的目标是海军小鼠，但无奈的是根本木有能穿的号，还好马上掉转目标抢到了白色的弯弯
5,我不怒了！
5,翔弟还素那么幽默呀什么叫今天是一个不好听的日子呀！？
5,哈还男人放血，我看你是想给我们放血吧！
5,说想你了就发图了这妇女节过得真爽！
5,水平测期间终于有时间把紫妹整套搞好了。
5,今天买了一件自己中意的Tee，会考前把妞妞觉得我适合的那件给买了，唉，脱钱货阿！
5,今天阿哲给买的冰粥很到位，明天high要到爆才可以！
5,节日最好的礼物是，客户对活动给予了很高的评价！
5,由於實在實在是太餓，所以我選擇了熟悉好找的太平沙，雖然不如那些老字號小店，但對於要求不高的我來說已經大滿足了！
5,吃飽了，發圖！
5,祝所有男士三八节快乐。
5,虽然你不是女性，但属于女性用品;虽然您不是母亲，却让很多女士做了母亲;虽然您不是妇女，却让太多女孩变成了妇女，并得到了快乐;您辛苦了，祝您三八节日快乐！
5,可以不用看湖南卫视那广告里插电视剧的了。
5,说，白天拍摄的时候天气太热，PYT就挥了张卡给胖胖，胖胖就拎回来两大袋饮料发给工作人员喝？_？偷笑
5,而且有时候被大雨淋湿满心沮丧坐在一个冷清的小馆子里叫一盘红烧肉吃，却突然发现肉里面夹杂着的虎皮蛋才是人间美味。
5,她们的话没错，从来就是好人多。
5,哈哈自己就真的很幸福了。
5,哇塞，感觉很健康啊！
5,呵呵！
5,嗯，可以下班了﹗
5,六一快乐﹗
5,色既是空空既是色受想行识亦复如是舍利子是诸法空相不生不灭不垢，不净不增不减洗洗睡觉！大笑
5,理解万岁！
5,收获迟到三分钟仍破例登上了飞机，享受了免费头等舱。
5,是的…哈哈…
5,这地方怎么那么熟悉！
5,哈哈，喝起来，别忘了肚子，赶紧健身起…
5,今夜没有回家睡觉，留宿茜爸的公司，茜高兴坏了，玩累了，进入梦香
5,看着她所写的东西感觉她似乎在几天的时间里长大了很多”出来工作是这样的，由不得你选择”这句话让我感到很欣慰，一直以来低估了你的意志，原来你才是真正的超人加油，默默支持你
5,让兄弟我今晚可以睡个好觉了！
5,这一天快过完啦。
5,我是败家娘们。
5,祝各位女士们三八妇女节快乐。
5,但是，如果让我拿这根说的过去的颈子，去换前两样儿，我会说，我愿意，外加送两根卤鸭脖。
5,搞了半小时，终于上传成功eposter了。
5,老师刚才让全体男生站起来集体说＂祝各位公主节日快乐越长越漂亮＂，笑死我了，哈哈哈，男生一张张苦逼脸太好笑了。
5,哈哈，第一，不过我感觉不多呢。
5,自认虽然朋友不多，但博友还是挺多的，害羞
5,还是不是儿童无所谓，永远保持一份童心倒是最重要的！
5,懒得理你月亮高考的我们大家明天要比太阳更早起奥特曼太阳哈哈
5,亲亲
5,开始咯！
5,面试的是学长。
5,还跟刘导同级的。
5,嘻嘻
5,辣到快爆炸了，真真妹，最近很关心我呢，心里暖暖的。
5,小时候可热衷呢每次拍完各种画的时候最逗最开心了
5,和师尊合影啦！
5,苏苏跟天气娘都太美了嘤嘤QAQ，此生无憾好么！
5,虽然说由乃的CV听上去完全无感，但是我想在只想看见就很满足了啊T，T
5,哈哈没错，这是三八节的礼物和活动啊
5,后勤中心送盒德芙，咩哈哈，好有爱的礼物！
5,节日快乐，姐妹们！
5,哈哈！
5,以后电话费省了！
5,不起床就这样收拾！
5,外婆家要旧房改造了，有幸分到了外婆出嫁时的老家具。
5,过节啦，在Nobu腐败，全球基本统一的菜单，在欧美广受好评的日本料理。
5,今天音乐课学了《爱的供养》，完全没听过，不过还是吹出来了、
5,老檀说我是神童诶
5,我其实同意他的观点
5,今天你快乐吗，幸福吗，至少我的胃狠快乐狠幸福，一个荷包蛋一碗白菜肉丝汤年糕就把它打发了，欲望基准降低了，快乐幸福就来得狠便当
5,3，8，3，8，3，8，节女同胞必须快乐，男同胞必须服务到位，让女同胞更快乐更幸福
5,3，8，快乐女生不包括嘻嘻
5,大家速度扩散啦！
5,哈哈。
5,到时我们见面好好聊！
5,有木有？大笑猫咪
5,2010年3月9日，飘着雪的东京，熙熙攘攘的成田，转身，熟悉的味道，让我心安。
5,有你的等待，真好。
5,昨天我的江姐首演得到了大家的很多的鼓励和支持，也通过演这部歌剧我学习到了太很多驾驭舞台的技巧和能力
5,我在天河客运站了哦！
5,第二个付款果然好偷笑第一排中间有木有！
5,哈哈！兔子
5,邪恶的外星入侵者女人们，节日快乐！
5,有斑有痘有松驰有皱纹有人老有色衰有整形有塑身有染发有秃顶有白发有老茧有鸡眼有骨质疏松有腰肌劳损有月经不调有前列腺炎有所有有有所有没有的老儿童快乐！
5,六一快乐哈哈。
5,小Sandy也过三八节哈！
5,她开心爽了PS布布MS吃醋了。
5,噗。
5,因为画面会好喜感。
5,太搞笑了！
5,活动相当的成功啊，谢谢到场的每一位，谢谢MIC男团，现场秀的RAP非常非常棒，当然了也是杨老板写的棒，哈哈总之谢谢大家，谢谢了
5,新华社，□节后快乐
5,舒服多了。
5,呵呵。
5,她飞快的跳回副驾驶上！
5,哈哈哈怕爸爸打屁股啊！
5,最近工作的事太多，希望酒美能早日深入人心，那时候我心里会很满足。
5,我的团队也会很欣慰。
5,馋嘴
5,110308KTR今天的KTR结束了，请继续期待明天的KTR吧明天依旧是可视滴。
5,今天特别累的两位DJ，尤其是特DJ，逮着时间就眯一下，一脸倦容，亲爱的，光听声音我就听出你累了，这可怎么办呢…
5,原來是一不小心自己把自己鎖在門外了，哈哈赶快衝機場從昆明打飛的往北京送鑰匙，不然老婆兒子今晚就要睡車里啦！
5,可见我们大雄是多么乐观的活着，我前面的困难算什么，我也一定会坚持下去的…
5,孩子们，这是你们过的第一个六一儿童节，今天要尽情享受阿！
5,老苗答应老三、老五、老九，今天随便你们在阳台内到处大小便，不骂你们哈哈哈
5,哈哈哈！
5,有水啦！
5,先痛痛快快洗个澡咆哮咆哮！
5,好像还有很多夜猫子在织脖快气碎叫！
5,北鼻们好梦！
5,［110610，SMT，in，paris，预览］这舌头是伸得有多长偷笑，后面那位，这是有多搞笑，笑成那样偷笑
5,米兰时装周，Frankie，Morello，秀后台花絮，男模们的各种萌嘻嘻，祝今天过节的节日快乐哈哈
5,今天方案终于策完了，所有人安心开始吃饭！
5,耶！
5,小假期开始，矮油，只是下雨讨厌。
5,烧水泡咖啡，再来点巧克力派，再继续睡会。
5,日子很惬意，今天店里不打烊蛤！
5,答应自己今天要快乐！
5,所有不开心的都忘掉！
5,心里空空的是件幸福的事。
5,自己买这根可调节鸡心玫瑰金项链，很精致很哈日
5,很爽…
5,每一次买都有惊喜…
5,不过五洲皇冠的草坪很美！
5,爆笑ella，挑衣服弟弟坐旁边的沙发，突然感觉来了，对着弟弟狠狠的打了个喷嚏，弟弟一脸唾沫星子和无奈啊，有个亲弟弟真好！
5,忽然觉得，11年的这个夏天，即便会过得不那么的顺畅，但也一定会因为这一场夏日练习曲，而让我可以笑着跟这个夏天说再见。
5,哈哈，晚安，again。
5,儿子说很开心，终于和爸爸出差了，想怎么玩就怎么玩，想吃什么就什么，想买啥子就啥子。
5,三。八节快乐！
5,师姐周杰伦的！
5,带来好消息，今天太平洋院线仅限以成都为主的地区票房二十六万！
5,这对我们来说是太大的鼓励！
5,加油！
5,这都是你们的功劳，达叔，李伯清老师，健哥，金莎，谭华，远在马尔代夫的海涛，还有吉杰，胖姐，叮当等等，感谢热情的观众朋友！
5,由于缺乏运动，觉得今晚走路了明天可以睡很晚，哈哈。
5,今天运气真不错，看了我葱走红毯，跟着我葱到电梯口，目送我葱的车回家，现在又顺利地赶上87路公交末班车。
5,保姆小崔，带着已经开始长胡子的小朋友进城啦！
5,嘻嘻介于最近食量猛增，本人决定去超市买一大堆零食回家存着！
5,耶胖死算了！
5,能吃是福！
5,哈哈
5,今天又是，所以我满12岁啦，生快to，me！
5,在吃过青岛机场八十块一碗的面和昆明机场九十八块一碗的米线之后，在首都机场吃到二十六块一碗的牛肉面注意真的有牛肉，我觉得我北漂也值了泪
5,特别热闹。
5,买了好多好吃的。
5,哈哈。
5,以后也想早去。
5,哈哈，有才的花瓣太多了，上Q后在群里的聊天记录中发现这个表情，对着电脑笑了半个小时。
5,祝大家端午节快乐zongzi
5,好消息！
5,因为参加周笔畅的转发活动人数很多，于是我们又申请了一个小礼签名吉他，本周日下午三点悦达889周笔畅签售会到现场且有购票者，有机会获得这份纪念品哦！
5,所以除了从一百多名笔迷中抽出5人可以获得周笔畅的签名礼品及合照外，当天到现场且有持票的人有机会抽中签名吉他一把哦！给力
5,埋头吃着中午带的便当，尝了一块昨晚公公烧的红烧鸭肉，异常好吃啊！
5,鞠躬，大喊谢谢领导，蹦跳而出ing乐乐
5,她给我们分享了她在丽江蓝月湖的相片，其中包括她艳遇的，只遇没艳的艳遇嘻嘻。
5,后来稍微一想，就忍不住笑了。
5,一瞬间就温暖了。
5,全国第六次人口普查办统计出全国最爆笑的人名刘产、赖月京还是个男的、范剑、姬从良、范统、夏建仁、朱逸群、秦寿生亏他父母想得出庞光、杜琦燕、魏生津、矫厚根、沈京兵、杜子腾。排名第一的史珍香。哈哈
5,哈哈哈老拽，这张太帅了，这个可以有
5,天气好滴连鸟儿也欢叫晒太阳结束后去飞机上呼呼安妮宝贝今晚妈咪带你去国贸吃大餐还是在附近吃私房菜吖
5,明天晚上同学请我去洗个澡，拔个罐，后天上午打半天麻将，下午睡会觉就可以走了，云南，等我。
5,转百年一遇的巧合，世界总是有美好的。
5,山人点评你看！你看！
5,老天终于开了眼！你看！你看！
5,那帮龟孙快升天！
5,集众红腮帮不知道有没有搅乱社会秩序的嫌疑，哈哈自己红腮帮就行了，可千万别出来吓人
5,在京仪大厦跟咕咚品咖啡，帅哥！
5,跟帅哥一起喝咖啡尼！
5,咕咚，同事老帅了！
5,周末啦！
5,现在百时推出多项送礼活动，只要参与就可豪享礼品！
5,V来炫耀！
5,揍入手了表哥大人千里迢迢捎来的谢您T。T，殿滴昆虫绘本
1,不过，喜欢0原生态的界面！
1,尼玛！
1,好好听！
1,我禁不住的鼓鼓掌鼓掌，鼓掌，鼓掌，鼓掌，鼓掌，鼓掌，鼓掌
1,又要重复我每年必说的台词了，2010就要过去了，我很怀念它。
1,至少，它看上去很美。
1,真的
1,团队的力量我愿在我的世界里，无论何时何地，你们都在一起！
1,i爱红桃爱你在一起，一起迎着风，欢笑，成长！
1,good当然还有荫姐，一直等你回来！
1,这家位于槟城George，Town，Tunes，Hotel斜对面的饼家，家庭式作业，她的咸蛋酥，年糕椰蓉酥，叉烧酥都很不错。good
1,肖特关于毛泽东传的段子，不错，35元一本，算值了
1,我不是做广告，那个海苔味的福娃糙米卷太让人崩溃了，吃了一条就再忍不住。
1,何止有意思啊，绝对有内涵啊。
1,不是一般的经典
1,这样的好领导哪里去找？
1,对于我来说，马总是technica活字典。
1,是我希望到达的高度。
1,请你紧紧握住他们的手，陪他们慢慢地走——就像，当年他们牵着你一样。心
1,我对此表示钦佩。
1,虽然还在高烧，不过我相信会好起来的
1,分享图片谁能告诉我这人到底是谁，我求你们了，谢谢，我会报答大家的，来天津的车票我给你们报了，煎饼果子给你们加8个鸡蛋！
1,白胡椒祛湿。
1,加油！闪闪红
1,我爱你们两个老家伙
1,佳节之际，文虎给老师拜年啦，祝您及家人新春快乐，平安健康，工作顺心，万事顺意！
1,大师就是大师！
1,手边刚冒出一本百年孤独，好多年前看的，属于世界文学史上里程碑式的作品，现实很魔幻。
1,不过这届比赛从首轮就不乏焦点战，沃兹对杜尔科，萨芬娜对小克，休伊特对纳班，场场看点十足啊！
1,今天终于换了个新发型，要是能顺利通过审核，我就不用剪头发啦！
1,保佑保佑蜡烛蜡烛话筒祈祷祈祷奥特曼
1,好想看呐混蛋
1,给力哈。
1,11091KBSDreamTeam2晟敏挑战的时候我看到我终于看到晟敏的纹身了，在腰那里。
1,好性感啊啊啊啊啊啊啊啊啊啊啊，是真的是真的。
1,看到没看到没？
1,"110301希澈推te更新今天是令人骄傲的，在大韩民国历史中，在国史书中，都不会被忘记的""三。一运动纪念日""。"
1,虽然因为下雨的缘故没能挂起太极旗，但却在心中一直记挂着。
1,圆点长款套头针织衫，可爱的波点超级有爱的感觉，迷人的长款随身的感觉，超级百搭的感觉。
1,休闲舒适又不失可爱俏皮的一身，很赞哦！
1,她们没有妳明白我，包容我，还有你的岁月痕迹最性感，皱纹里是我俩的泪水好喜欢这句，贯中，你写诗很有才华
1,西苑医院有一种很神奇的面膜，早上56点去排队做，一周痘子就米有了，一次才60块钱。
1,尝试了下新的客户端，很好，很大，很慢。
1,从3月15号打桩到现在封顶，项目工程建设克服了很多困难，能取得今天这一成绩真的很不容易。
1,感谢各方的支持！
1,感谢团队的努力！
1,噗，我爹地是越老越萌！
1,这是更衣室，突然进来一队警察，带着几条警犬，还有好几具爆炸物探测器，把每个角落都嗅探一遍，这安保标准绝对超2008了！
1,维族歌舞音乐真好亞克西，喀什最富丽堂皇的维族餐厅，也有这样的舞蹈，这样的乐队，这样欢快的氛围。
1,你这么诱惑人是不对的！
1,领子别开得这么低！
1,表情别这么的无辜！
1,韩少爷！
1,考试面试前一天还熬夜刷消息;骄傲的说我是东方神起的仙后;
1,恣意七载青春，感谢有你相伴
1,赞同于老师的态度。
1,宝宝。爱你。
1,谢谢朋友送的礼物，太贴心了。
1,最近这段时间，非常忙，相当忙，总觉得许多事没有落实到位，总是给自己太高的期望值，不过我相信，我的同事们，一定非常棒，一定会超水平发挥，一定让我们的十年台庆盛典圆满成功。
1,祝福我们吧！
1,转毛少将是所有红后代里面最好的。
1,你看他既没有把持中国的电力，也没有在金融房地产呼风唤雨，更没有操控石油，也就是穿了身特大号军服而已;而且唱歌的都能当少将，主席的孙子怎么就不能当了？
1,多好啊！
1,新宇是个好青年！
1,这位就是从小照顾我长大的，一直守护在我身边的，那位慈祥的母亲。
1,现在，最让我放心的酸笋就是自家在桂林用清清的泉水泡的酸笋，既好吃，又安全，在南宁是绝对泡不出这种味道的酸笋的。
1,不想要这种心态，想赢，更想展示一个最自信的自己给你
1,鼓浪屿真不错，咱们一起去旅行！欢欣鼓舞
1,李晟敏呐，你知道我们在就好，有人TM的贝戈戈我也管不着，就这样吧。gif
1,永生官网行程更新110416，KBS〈Happy，Together3〉录制，我们的许歌手要回来了大家多多期待，多多支持哦
1,以前那些拆迁后回迁的可真是享福了！
1,表示睡前可以用手机客户端发个微博的感觉真好。
1,做自己喜欢的事，让喜欢的事变的有价值。
1,PIER，39开门见山，这家店一定要去吃面包汤！
1,就这家了！
1,东西的量都很大，一盆东西可以3个左右朋友一起Share。
1,如果可以，我真想和你一直旅行。
1,或许吃得不好，可是却依旧为对方擦去嘴角的油渍。
1,重要的是，你在我的身边！心
1,祝奶奶身体健康！
1,万事如意！
1,但我就是无原则支持她，此期间我尽量无视挑事儿的，只要不太过分挖鼻屎
1,书中有中国诗人杨子的一首诗，我很喜欢，摘一段我和那些和我一样戴着假面的人朝夕相处，我也和你们看不见的朝霞，白羊和花朵朝夕相处，我的假面并没有将我变成时光的囚徒。
1,这才是真正的永乐款，有底款的，有心款的。
1,只能说熊猫族的小熊猫太可爱。
1,时间流里，冲走生命，回顾2008，祈望和平，和谐世界，平安众生，永息争战，合作共赢，地球象生命一样脆弱，经不住众生折腾！
1,大家中秋快乐！團，園
1,为了给客人提供专业、纯正的咖啡，咱真下了本了，呵呵！
1,支持！
1,迷失的自我，请多一些拥有，少一些贪欲，看破放下，感恩惜福！
1,今天下午，从土山湾博物馆出来后，再次来到南华春堂，位于徐家汇光启公园内的徐光启纪念馆，为自己的工作和研究而探求历史的记忆，每年的清明，我都会来此参加祭奠光启先生的活动，缅怀他的丰功伟绩，我认为，海派文化的发祥，最早可追溯到徐光启，他是我最敬仰的上海历史伟人，
1,他给我们留的除了文学，还有一份感动。
1,朴北鼻眼睛蒲扇的样子真心的扼杀了我惊哭，还有喉咙处小肉肉缩上去的感觉也好喜欢的惊哭，北鼻啊
1,希望能够帮到需要的人！
1,多关心身边的朋友，多关心身边的亲人，感恩这一年的时光，感恩阿里，祝福阿里能做一家持续发展102年的公司！
1,我喜欢早晨，喜欢这总是新一天的开始。
1,大家一起加油！
1,母亲节的怀念。
1,就是他是數學科代表，你會爭取做語文科代表;他拿全班第一，你會爭取拿全班第二。這就是我們的愛情，平淡卻真實！
1,五周年，深愛依然！
1,我们祝天下男人和女人，都更勇敢爱、相信爱、好好爱！
1,其实如果可以的话，我好想亲自去见见小花啊！
1,希望你能快乐！
1,你们的杂志办得不错啊。
1,封面设计风格还是第一次见到，有耳目一新之感。
1,看了人艺重排大戏＜蔡文姬＞，真的不错。
1,女主角于明加难得一位大青衣，曹操的扮演者濮存昕演绎得轻松潇洒。
1,但瑕不掩瑜，还是值得一看的好剧目电影
1,最近狗狗的毛张除了些，呵呵，很期待长长啊。
1,好的好的。
1,推荐哦总统也是人呐
1,对说创意研究中心，非常好。
1,哇哇哇，香港闯关生孩子神马的都逊毙了，看看台湾，拥抱HELLO，KT，妈妈们顿时忘记疼痛了吧？
1,哈哈！
1,今天采访，虽然事情不是很大，也不是很复杂，但是需要联系很多人，于是打了46个电话，到中午12点半，饿了，此时正好在吴中西路，于是就和老徐去吃这个快餐，真很好吃，于是我得出一个真理，哪里的快餐好，看哪里的出租车司机多。
1,是啊，完全同意。
1,快去吧，坚强的活下去。
1,姐姐，做的好哈哈哈
1,广告卖起来！嘻嘻，
1,你的生命里有没有这样一个人，总是在你最无助的时候出现，宁可让自己受委屈也要帮你解决问题，就算知道你早已心有所属，也强扯出微笑说不介意，这个人知道你喜欢什么讨厌什么，知道你所有的缺点，但，还是喜欢着你。
1,他将亲身前去参加救援，不仅出力还要出钱大河向东流哇，天上的星星参北斗哇，说走咱就走哇，你有我有全都有哇！
1,是女孩子的梦幻时光呢
1,加油！
1,好好妈妈！
1,永远幸福快乐！
1,，Cc生日快乐！
1,加油！赞
1,起来了晕，中午不吃饭了哼，下午排球必须过奥特曼奥特曼奥特曼奥特曼奥特曼，爱我想我保佑我
1,这份总结陈词，真霸气。
1,铖铖，生日快乐诶全傻的，今天就不说你蛋糕蛋糕蛋糕蛋糕蛋糕蛋糕蛋糕蛋糕蛋糕蛋糕蛋糕蛋糕
1,你方向感真的不强挖鼻屎偶吧我喜欢你的包包太开心
1,一生的一段时间不能到纽约生活有点遗憾，因在纽约就如同你在驾驶座或副座，虽然有点累，但总比后座的人看得多，当然依中国人的天性爱坐副座，但总有人喜欢驶驾，喜欢选择，总之，喜欢自由，虽然要考驾照，学驾驶，还要注意力集中，保持体能状态——但纽约可享受驾驶过程，也没耽误看景及别的，视野好啊
1,别的不讲，家宝的样子还是蛮可爱的。
1,就是在吃干巴巴的西式面包吃到绝望的时刻，中国名牌榨菜从天而降，两者搭配在一起的口感，香死个人了，奢侈之极，呜呜、、、
1,到目前为止感觉很好，以邓小平为中心线索叙述＂逮捕四人帮＂前后的历史，详尽，冷静，引用资料极多。
1,他个人观点我不一定同意，但赞赏其严谨。
1,我走了，兄弟姐妹们，我爱你们，我一定会恢复的！抓狂
1,2011的第一天，第一份祝福送给亲爱的正洙。
1,唯恋和正洙一直在一起！
1,2011，带着你很爱很爱的小少年们继续加油吧！
1,场子非常合适，很清楚灯光足，保证你座最后一排也没有遥望感，绝对亲切！
1,五一小长假就要来了。
1,对此，我有三愿一愿长假期间所有的收费公路一律免费，让所有的收费人员届时全部回家休假。
1,二愿所有的收费景点，维持原价，不再乘机疯涨。
1,三愿景点城市和景区的餐饮业，照常公平交易，不要乘机宰客。
1,今天是母亲节，在这祝两位妈妈节日快乐，还有姑姑和奶奶也节日快乐！
1,希望在微里，祝福她们，祝福所有的母亲身体健康
1,重庆！强
1,雄起！
1,苏妙玲！强壮
1,雄起！
1,今晚我会坐在电视机前为拜仁慕尼黑欢呼，我相信他们可以做到击败皇马闯进决赛！
1,被花瓣包围的外婆真美，那一刻，是我一生永不退色的圆满。
1,他要说的话都通过腾讯博客的文章说了，真诚感谢网友的关心，不论支持者还是反对者。
1,祝各位正常发挥，考试顺利！
1,梦想成真！
1,你们肯定能支持阿耀很久并推荐更多的人喜欢，相信你们！
1,我能说，在电视上看见这一幕，我真的想狠狠的哭一场，为了分别一年半的我们，也为了一直守护你们的我们。
1,东方神起啊，我会一直爱着。
1,东方神起啊，我会一直等着。
1,Windows，Phone，7，微博客户端的UI设计实在太美了，实在忍不住夸一句，但是还不能发出来给大家看。
